Id;sex;slh;hrd;age;cw;sire;dam
5012;2;3;2;395;269; 6;386
5013;2;3;1;407;197;72; 19
5014;2;1;2;401;290;64; 48
5015;2;3;1;408;213; 9;315
5016;2;1;3;400;204;64; 39
5017;2;3;1;389;203;71;308
5018;2;1;4;395;251;68;451
5019;2;1;2;405;296;68; 11
5020;2;2;5;408;227; 4; 18
5021;2;3;2;392;259;68;422
5022;2;3;4;406;255; 2;354
5023;2;1;2;397;279;52;343
5024;2;1;2;397;285;70;301
5025;2;3;5;407;246; 7;400
5026;2;3;3;403;230; 5;439
5027;2;3;1;406;210;58;309
5028;2;1;1;400;212;63;335
5029;2;1;2;393;272; 9;405
5030;2;2;3;409;237;74;444
5031;2;1;5;399;216; 1;316
5032;2;3;1;400;193;55; 48
5033;2;3;3;406;211; 5;306
5034;2;1;1;406;193;54;318
5035;2;1;5;387;216;54;325
5036;2;2;5;407;243;75;422
5037;2;1;5;406;223;58; 33
5038;2;2;4;403;294; 3;481
5039;2;1;3;397;213;52;323
5040;2;1;5;394;232;73;329
5041;2;1;1;404;215;64;425
5042;2;1;3;386;197;71;497
5043;2;2;1;402;226; 1; 30
5044;2;2;1;393;226; 2;354
5045;2;2;3;391;224;62;458
5046;2;1;5;399;223;70; 16
5047;2;1;1;393;202; 8;543
5048;2;1;4;393;260;59;477
5049;2;2;2;398;298;57;462
5050;2;2;5;394;223;56;512
5051;2;2;2;397;297;71;492
5052;2;2;4;391;271; 5;543
5053;2;3;4;404;249;67; 50
5054;2;1;5;400;226;53;533
5055;2;1;2;393;270;75; 15
5056;2;2;2;394;304;60;447
5057;2;1;3;402;214;55;496
5058;2;1;1;392;190; 4;518
5059;2;1;2;405;282;10;476
5060;2;2;2;403;298;53;446
5061;2;2;3;406;240;60;337
5062;2;3;1;400;188;56;453
5063;2;3;1;402;196;53;436
5064;2;2;1;392;208;75; 44
5065;2;3;2;397;275;54;378
5066;2;1;5;400;212;60;435
5067;2;1;5;406;216;54;509
5068;2;3;5;401;222; 2;512
5069;2;3;1;400;190;66; 17
5070;2;2;4;395;287; 3; 16
5071;2;1;5;392;215;73;531
5072;2;2;1;394;230;57;351
5073;2;2;3;411;239;55;491
5074;2;1;4;399;252;64;354
5075;2;2;1;408;226;54;353
5076;2;1;5;397;217;59;513
5077;2;1;4;403;260;60;438
5078;2;2;1;391;217;71;544
5079;2;1;1;389;206;64;430
5080;2;1;1;399;183;70;434
5081;2;3;4;399;235;52;375
5082;2;3;2;391;280;65;419
5083;2;2;3;409;241;60;345
5084;2;1;3;403;190;65; 22
5085;2;1;3;396;198;51;378
5086;2;2;2;401;298;60;342
5087;2;2;1;409;213;53;351
5088;2;2;1;400;229;57;377
5089;2;3;4;405;247;70;489
5090;2;3;5;395;216;69;391
5091;2;3;4;391;255;55;393
5092;2;2;2;406;321;69;519
5093;2;2;5;397;244;53;459
5094;2;2;1;402;225; 3;332
5095;2;3;2;404;275;57; 47
5096;2;1;5;388;215;67;323
5097;2;1;1;396;181;67;398
5098;2;3;4;395;257;51;338
5099;2;3;1;393;210;69;514
5100;2;2;2;405;305; 2;543
5101;2;2;2;401;315;51;474
5102;2;2;4;398;287;58;467
5103;2;2;4;399;289;56;322
5104;2;2;4;396;282;68;411
5105;2;2;4;398;270;10;302
5106;2;1;1;397;205;72;343
5107;2;1;2;405;306;58;452
5108;2;3;1;405;196;72;401
5109;2;2;1;398;210;59;521
5110;2;3;1;391;216; 8;452
5111;2;3;1;401;226;52;428
5112;2;3;3;398;196;69;481
5113;2;3;3;403;222; 1;386
5114;2;3;3;397;212;75;338
5115;2;3;1;394;181;74;545
5116;2;1;2;398;279;51;330
5117;2;1;5;398;218;55; 44
5118;2;1;4;401;258; 7;483
5119;2;2;1;394;211;69;467
5120;2;2;1;418;229; 8; 20
5121;2;3;1;399;207;64; 17
5122;2;2;5;397;250;61;503
5123;2;2;2;416;315;73;534
5124;2;1;1;404;205; 2;307
5125;2;3;1;402;199;51;336
5126;2;3;4;412;261;65;340
5127;2;2;4;403;269;65; 26
5128;2;1;2;399;283; 6; 39
5129;2;3;3;400;230;57;413
5130;2;3;5;396;223;52;532
5131;2;1;5;410;238;52;402
5132;2;2;4;395;298;64;523
5133;2;2;3;404;239;69;419
5134;2;2;5;407;255;58;443
5135;2;3;1;397;215;71;404
5136;2;2;3;398;233;66;413
5137;2;1;2;400;293; 7;509
5138;2;3;4;403;266; 9;516
5139;2;2;4;401;270;62;441
5140;2;3;4;396;241;52;497
5141;2;2;3;398;233;63; 40
5142;2;2;4;406;270;55;439
5143;2;1;3;405;212;67;547
5144;2;2;2;405;306;52;306
5145;2;3;3;395;208;58;303
5146;2;1;3;407;211;66;502
5147;2;1;5;413;232; 1;503
5148;2;1;1;386;194; 7;463
5149;2;3;4;397;261;52;409
5150;2;2;1;399;222; 5;513
5151;2;3;4;403;240;52;441
5152;2;2;4;394;256;56;440
5153;2;1;5;400;198; 5;545
5154;2;2;4;406;265;68;402
5155;2;2;4;397;284;69;430
5156;2;1;5;405;199;63;376
5157;2;2;5;393;249;71;367
5158;2;3;1;411;219;61;461
5159;2;2;4;400;284; 2;409
5160;2;1;3;396;208;64;332
5161;2;1;5;405;232;59;443
5162;2;3;5;392;205;60;472
5163;2;3;1;411;214;56;518
5164;2;3;3;405;214;53;324
5165;2;2;4;395;271;68;519
5166;2;2;2;407;296;70;402
5167;2;3;1;394;213;64;345
5168;2;2;1;405;212;69;491
5169;2;1;2;402;277;73;417
5170;2;2;1;398;211; 2; 38
5171;2;2;2;400;303;10;364
5172;2;2;5;392;239;63;364
5173;2;3;5;407;233;64;546
5174;2;3;5;396;223; 5;546
5175;2;2;3;402;218;68;520
5176;2;3;4;402;258;54;391
5177;2;3;4;401;246;73;517
5178;2;2;5;399;242;65;515
5179;2;1;3;406;229;69;314
5180;2;2;5;403;229;53;463
5181;2;3;5;393;208;55;510
5182;2;2;1;400;235;69;452
5183;2;3;1;402;185;75;344
5184;2;2;1;417;222;74;408
5185;2;3;2;392;279; 9;305
5186;2;3;3;395;206;62;384
5187;2;3;4;398;252;56;325
5188;2;3;5;391;222;57;405
5189;2;1;2;400;277;67;317
5190;2;1;5;404;224;71; 21
5191;2;2;1;394;216; 5;503
5192;2;1;3;402;214;61;506
5193;2;2;4;411;271;51;470
5194;2;3;1;416;218;63;352
5195;2;3;2;397;278;60;360
5196;2;2;4;395;279;10;485
5197;2;2;1;401;225;68;346
5198;2;3;2;379;281;10;513
5199;2;2;1;404;216;66; 26
5200;2;1;3;402;207;53; 40
5201;2;2;1;400;222; 9;451
5202;2;2;2;393;311; 3;391
5203;2;3;4;395;260; 8;333
5204;2;3;4;417;259;59;355
5205;2;1;4;395;258;62; 27
5206;2;2;2;398;308;66;347
5207;2;2;1;407;216;65;476
5208;2;2;2;385;281;10;312
5209;2;3;3;405;223; 5;495
5210;2;1;4;398;244;56;447
5211;2;2;1;407;225;65;495
5212;2;2;2;411;317;60;378
5213;2;1;2;399;291; 2;510
5214;2;1;1;396;200;70;356
5215;2;1;3;392;196;53;525
5216;2;1;3;396;202;75;357
5217;2;2;2;406;323;72;382
5218;2;2;2;403;295;72;468
5219;2;3;5;406;232; 8; 23
5220;2;3;5;394;222; 4;537
5221;2;2;3;388;217;74;508
5222;2;3;3;399;203; 7; 30
5223;2;3;1;392;193;55;482
5224;2;1;2;414;271; 4;490
5225;2;2;3;392;226;55;419
5226;2;2;4;401;268;67;529
5227;2;2;4;401;291;67;345
5228;2;3;3;402;182;51;534
5229;2;1;3;403;212;57;425
5230;2;1;4;407;258;67;478
5231;2;3;3;413;219;69;550
5232;2;3;5;406;225;58;378
5233;2;2;3;391;219;73;309
5234;2;2;2;397;297; 7;460
5235;2;3;5;404;222; 8;371
5236;2;1;4;395;242;59;426
5237;2;2;3;405;221;73;484
5238;2;1;1;398;183; 7;326
5239;2;2;4;405;271; 5;528
5240;2;1;1;395;190;60;310
5241;2;1;4;402;241;70; 24
5242;2;3;5;401;220; 8;464
5243;2;1;2;404;301;65;351
5244;2;3;5;408;232; 1;353
5245;2;1;2;414;305;67;389
5246;2;2;3;399;220;69;471
5247;2;2;2;412;310;60;523
5248;2;1;1;404;203;52;391
5249;2;2;1;399;209;68;474
5250;2;3;5;398;224;56;483
5251;2;2;3;407;238;59;473
5252;2;3;1;389;189; 9;488
5253;2;1;5;403;231; 2;483
5254;2;2;4;407;289;75;481
5255;2;3;2;399;283;65;365
5256;2;1;2;395;297; 3;508
5257;2;3;3;398;208;54; 50
5258;2;3;2;391;294;70;303
5259;2;1;2;407;283;51; 18
5260;2;2;5;392;262;68; 30
5261;2;3;1;399;192;51;465
5262;2;2;5;395;228;65;488
5263;2;2;5;402;251;61; 19
5264;2;1;2;415;295; 5;449
5265;2;2;5;417;251;75;338
5266;2;2;2;395;281;68;440
5267;2;1;4;401;248;74;480
5268;2;2;2;399;309; 2; 34
5269;2;2;4;403;290; 6;422
5270;2;2;2;397;312;74;431
5271;2;3;2;401;306;59;529
5272;2;2;4;395;273;57;425
5273;2;3;5;413;225;66; 12
5274;2;3;5;397;230; 7;386
5275;2;1;1;400;196; 7;306
5276;2;2;2;405;316;66;503
5277;2;2;4;392;291;69;523
5278;2;2;1;398;214;53;475
5279;2;1;1;407;203;56;343
5280;2;2;5;404;250;68;393
5281;2;2;2;393;289;56;336
5282;2;3;3;401;212;72;474
5283;2;3;3;399;202;64;524
5284;2;2;2;404;324; 2;482
5285;2;3;4;406;266;10;313
5286;2;2;1;392;195;51;404
5287;2;1;5;405;226;54;440
5288;2;1;2;397;297;65;357
5289;2;2;5;404;241;62;485
5290;2;3;1;396;209;74;391
5291;2;2;1;399;217;66;395
5292;2;2;2;401;309; 2;317
5293;2;1;4;396;239;72;424
5294;2;2;1;399;224;10;433
5295;2;2;4;406;274; 1;359
5296;2;3;3;399;197;57;413
5297;2;1;5;405;214; 4;374
5298;2;1;1;405;207; 1;518
5299;2;3;4;404;254;70;485
5300;2;1;4;403;254;69;484
5301;2;1;3;400;196;75;375
5302;2;2;2;396;294;72; 13
5303;2;2;1;405;202;67;406
5304;2;1;1;400;201;59;489
5305;2;1;3;389;202;71;345
5306;2;1;3;401;209; 1;458
5307;2;1;3;400;185;59;372
5308;2;3;3;404;209;60;473
5309;2;1;5;410;188;51; 33
5310;2;3;2;394;287; 6;431
5311;2;2;5;407;241;66;324
5312;2;1;4;404;249;66;456
5313;2;1;1;390;198;61;415
5314;2;1;3;403;202;74;367
5315;2;2;4;407;284;57;409
5316;2;1;5;399;212;75; 18
5317;2;2;1;410;226; 1;448
5318;2;2;1;402;210; 4;321
5319;2;2;1;403;221;55;400
5320;2;2;3;399;246;61;460
5321;2;3;1;398;195;72;463
5322;2;3;4;395;274;64; 36
5323;2;2;2;404;320; 7;426
5324;2;1;3;400;200; 3;534
5325;2;1;1;401;197; 9;378
5326;2;3;4;404;264;56;417
5327;2;2;1;403;215; 3;353
5328;2;3;4;405;256; 2;454
5329;2;2;5;402;227; 2;491
5330;2;3;4;406;260;66;440
5331;2;1;5;408;213; 2;432
5332;2;2;5;401;234;10;492
5333;2;2;2;404;294;62;429
5334;2;2;4;402;292;64;430
5335;2;1;1;391;178; 4;498
5336;2;2;1;402;206;66; 26
5337;2;2;1;398;207; 4;384
5338;2;3;3;399;203;66;360
5339;2;2;3;410;233; 2; 23
5340;2;3;3;407;208;60;426
5341;2;2;1;401;217;62;397
5342;2;2;5;400;249; 1;547
5343;2;3;1;399;196;62;527
5344;2;3;1;405;190;53;465
5345;2;1;4;394;241;66;547
5346;2;3;1;397;195; 4;464
5347;2;1;5;391;218; 2;314
5348;2;1;1;390;188;69;335
5349;2;2;1;391;217;59;385
5350;2;1;1;407;216;60;343
5351;2;2;5;389;222; 8;313
5352;2;2;1;405;215;71;349
5353;2;2;1;395;214; 9; 50
5354;2;1;2;397;268;72;451
5355;2;3;3;402;213; 1;518
5356;2;2;5;398;232;10;308
5357;2;2;4;409;282;74;387
5358;2;2;2;405;321; 8;518
5359;2;2;3;395;223; 6;341
5360;2;3;5;394;225;59;436
5361;2;1;3;400;204;65;529
5362;2;2;3;398;225; 4;481
5363;2;2;2;395;297;54;375
5364;2;3;3;405;212;54;479
5365;2;3;5;386;216;68;460
5366;2;2;4;401;293;52;318
5367;2;2;4;403;278;64;524
5368;2;2;1;401;216;53;415
5369;2;2;3;396;224;10;543
5370;2;1;2;403;291; 9;366
5371;2;2;4;395;272; 4;345
5372;2;1;2;405;291;66;382
5373;2;3;5;400;227; 7;362
5374;2;3;3;400;206;65;490
5375;2;2;1;402;234; 7;421
5376;2;2;5;407;235;56;547
5377;2;1;1;404;187;51;427
5378;2;2;1;402;217;55;537
5379;2;2;2;404;318;65;442
5380;2;3;5;403;219;61;461
5381;2;3;3;392;193;54;419
5382;2;3;3;401;210; 5;459
5383;2;1;2;400;299;69;329
5384;2;3;1;403;196;54;338
5385;2;1;2;403;286;56; 31
5386;2;3;3;388;206; 3;371
5387;2;1;5;411;204; 4; 28
5388;2;3;2;391;277;51;318
5389;2;1;4;399;260; 6;493
5390;2;2;1;397;221;10;507
5391;2;1;5;390;215; 1;407
5392;2;2;2;404;327;10;524
5393;2;1;4;400;247;73;534
5394;2;2;4;403;281;57;475
5395;2;3;3;411;209;60;432
5396;2;3;2;401;285;60; 12
5397;2;2;3;402;224;53;550
5398;2;1;2;402;289;62;430
5399;2;2;1;411;217; 2;519
5400;2;2;2;399;296;59;495
5401;2;3;5;396;236;58;336
5402;2;3;1;389;177; 1;395
5403;2;2;2;388;303;62; 26
5404;2;3;5;397;221;74;430
5405;2;2;5;398;232; 6;427
5406;2;1;3;395;226;61;325
5407;2;1;1;396;187;64;365
5408;2;1;4;406;285; 1;375
5409;2;1;4;398;267;65;545
5410;2;3;2;392;302;61;364
5411;2;1;5;403;219;64; 49
5412;2;1;1;416;209;72;485
5413;2;3;2;402;273;70;461
5414;2;2;1;405;223; 2;367
5415;2;2;1;401;211;66; 13
5416;2;2;1;398;214; 1;542
5417;2;3;3;398;206;60;327
5418;2;2;1;390;216; 3;506
5419;2;3;5;396;206;70; 20
5420;2;1;4;405;250;56;461
5421;2;3;4;394;235; 6;517
5422;2;3;5;391;193;65;499
5423;2;1;1;399;187; 1; 29
5424;2;2;5;399;244;73;427
5425;2;3;1;400;206;70; 46
5426;2;3;5;409;219;54;418
5427;2;1;1;401;201;54;488
5428;2;1;5;389;211; 7;465
5429;2;2;1;398;202;51;497
5430;2;3;2;399;275; 2;441
5431;2;1;4;407;262; 7;314
5432;2;2;4;398;287; 1;323
5433;2;2;1;405;227;71;482
5434;2;1;2;398;282;69;472
5435;2;1;5;403;223;69;304
5436;2;2;3;396;210; 9;449
5437;2;3;5;396;224;70;344
5438;2;3;5;398;205;67;441
5439;2;3;2;395;287;68;536
5440;2;1;1;401;209;68;345
5441;2;3;3;407;212;63; 44
5442;2;3;4;399;263;57; 42
5443;2;2;5;405;251; 2;361
5444;2;3;5;409;212;74;317
5445;2;2;3;406;229;59;484
5446;2;2;1;398;216; 6;316
5447;2;1;4;406;243;58;325
5448;2;2;1;401;229;59;438
5449;2;2;5;396;230;73;354
5450;2;2;1;406;214; 9;439
5451;2;2;4;399;282;63;401
5452;2;3;2;390;280; 6;358
5453;2;2;1;404;220;59; 24
5454;2;2;2;391;285;10;317
5455;2;1;4;405;282; 8;457
5456;2;3;5;410;211;63;543
5457;2;2;1;400;215;62;472
5458;2;2;5;406;238;75;352
5459;2;3;2;403;283;71;451
5460;2;2;4;398;283; 7;301
5461;2;3;2;398;285; 5;441
5462;2;3;4;403;250;70; 45
5463;2;3;5;403;226;60; 44
5464;2;3;5;389;215; 6; 37
5465;2;1;2;398;283; 4;417
5466;2;3;4;393;253; 9;537
5467;2;3;3;398;219;10;394
5468;2;2;2;394;290; 4;473
5469;2;2;4;400;281;52;410
5470;2;1;5;396;218;69;366
5471;2;1;2;408;311;58;458
5472;2;1;5;399;219; 5;550
5473;2;2;3;398;225;72;466
5474;2;1;4;402;247;70;499
5475;2;2;3;386;224; 1;524
5476;2;3;3;400;229;64;488
5477;2;3;1;402;184;70;518
5478;2;3;4;402;257;75;339
5479;2;1;1;400;212; 1;546
5480;2;2;5;392;230;55;467
5481;2;1;5;403;220;74;486
5482;2;1;5;394;225;68;318
5483;2;1;1;404;210; 8;428
5484;2;1;3;406;208;72;348
5485;2;1;3;404;217;72;486
5486;2;1;1;397;186;55; 11
5487;2;2;1;410;217; 7;334
5488;2;1;1;400;194;69;314
5489;2;2;5;399;232;75;467
5490;2;3;4;401;269; 8;426
5491;2;1;3;397;204; 8;350
5492;2;2;2;400;302;65;431
5493;2;1;4;397;246;64;444
5494;2;2;2;419;323; 9;391
5495;2;3;1;405;218;60;364
5496;2;3;2;392;274;66;475
5497;2;1;2;415;310;64;323
5498;2;1;2;397;279;55;354
5499;2;3;3;397;205;65;547
5500;2;1;1;410;213;74;416
5501;2;3;5;400;227;66;472
5502;2;2;2;399;298;72;520
5503;2;1;1;400;198;10;400
5504;2;1;1;400;188; 9;331
5505;2;3;5;397;206; 2;386
5506;2;2;3;404;221;56; 37
5507;2;1;2;390;283;69; 36
5508;2;3;2;400;289;57;344
5509;2;2;4;398;268;63;484
5510;2;1;3;402;189;70; 22
5511;2;3;2;400;305;57;353
5512;2;2;1;403;229; 1;472
5513;2;1;5;398;216;65;385
5514;2;1;1;392;201; 2;405
5515;2;1;5;413;204;73;337
5516;2;2;1;393;236;61;381
5517;2;2;2;398;297;62;504
5518;2;2;3;397;235;59;488
5519;2;2;5;405;246;59;373
5520;2;3;4;397;254; 8;516
5521;2;3;4;397;267;59;318
5522;2;3;2;410;292;73;427
5523;2;3;2;401;281; 7;518
5524;2;1;3;399;203;61;473
5525;2;3;2;405;280;59; 37
5526;2;1;2;409;305;66;457
5527;2;3;2;393;280;52;540
5528;2;3;5;397;212;55;519
5529;2;1;5;405;211;56;487
5530;2;2;4;403;282;65;505
5531;2;3;2;405;292; 1;447
5532;2;1;3;403;211;57;356
5533;2;2;3;403;236; 2;464
5534;2;2;5;402;234; 4;337
5535;2;1;1;397;205; 8;535
5536;2;3;4;397;263;55;375
5537;2;2;1;405;213; 9;402
5538;2;1;4;404;260;57;303
5539;2;3;4;410;255;74;540
5540;2;2;5;404;235; 4;374
5541;2;3;4;414;267; 2;467
5542;2;2;5;410;247;59;317
5543;2;1;1;407;189;68;316
5544;2;3;2;400;286;59; 28
5545;2;3;5;400;219;67;444
5546;2;2;4;410;294;64;446
5547;2;2;4;393;278;58;436
5548;2;3;3;414;222;74; 30
5549;2;1;2;399;287;57;473
5550;2;3;4;391;240;72;398
